business,'bIs-nIs,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,b,I,s,n,I,s,s
mat,'mAt,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,m,A,t,t
peil,'pKl,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,p,K,l,l
pijl,'pKl,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,p,K,l,l
knooppunt,'kno-p}nt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,kn,o,=,p,},nt,t
linkerhand,'lIN-k@r-hAnt,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,l,I,N,k,@,r,h,A,nt,d
sjaal,'Sal,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,S,a,l,l
meute,'m|-t@,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,m,|,=,t,@,=,e
samenwerkingsverband,'sa-m@n-wEr-kINs-f@r-bAnt,-,-,-,+,-,-,-,-,-,=,=,=,=,=,=,=,=,=,s,a,=,m,@,n,w,E,r,k,I,Ns,f,@,r,b,A,nt,d
gedonder,x@-'dOn-d@r,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,x,@,=,d,O,n,d,@,r,r
kerkhof,'kErk-hOf,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,k,E,rk,h,O,f,f
tegendeel,'te-G@-del,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,t,e,=,G,@,=,d,e,l,l
archief,Ar-'xif,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,A,r,x,i,f,f
literatuurgeschiedenis,li-t@-ra-'tyr-G@-sxi-d@-nIs,-,-,-,-,+,-,-,-,-,=,=,=,l,i,=,t,@,=,r,a,=,t,y,r,G,@,=,sx,i,=,d,@,=,n,I,s,s
peper,'pe-p@r,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,p,e,=,p,@,r,r
historicus,his-'to-ri-k}s,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,h,i,s,t,o,=,r,i,=,k,},s,s
monster,'mOn-st@r,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,m,O,n,st,@,r,r
bloedsomloop,'bluts-Om-lop,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,bl,u,ts,=,O,m,l,o,p,p
bloei,'bluj,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,bl,u,j,i
deeltijd,'del-tKt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,d,e,l,t,K,t,d
web,'wEp,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,w,E,p,b
keten,'ke-t@,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,k,e,=,t,@,=,n
zelfstandigheid,zElf-'stAn-d@x-hKt,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,z,E,lf,st,A,n,d,@,x,h,K,t,d
bestrijding,b@-'strK-dIN,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,b,@,=,str,K,=,d,I,N,g
slagerij,sla-G@-'rK,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,sl,a,=,G,@,=,r,K,=,j
speeltijd,'spel-tKt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,sp,e,l,t,K,t,d
kolonie,ko-'lo-ni,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,k,o,=,l,o,=,n,i,=,e
logica,'lo-Gi-ka,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,l,o,=,G,i,=,k,a,=,a
slinger,'slI-N@r,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,sl,I,=,N,@,r,r
geletterdheid,x@-'lE-t@rt-hKt,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,x,@,=,l,E,=,t,@,rt,h,K,t,d
research,ri-'s}rtS,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,r,i,=,s,},rtS,h
omgang,'Om-GAN,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,O,m,G,A,N,g
asfalt,'As-fAlt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,A,s,f,A,lt,t
afsluiting,'Af-slL-tIN,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,A,f,sl,L,=,t,I,N,g
heenweg,'hen-wEx,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,h,e,n,w,E,x,g
dupe,'dy-p@,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,d,y,=,p,@,=,e
ingreep,'IN-Grep,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,I,N,Gr,e,p,p
boekhandel,'buk-hAn-d@l,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,b,u,k,h,A,n,d,@,l,l
motorkap,'mo-tOr-kAp,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,m,o,=,t,O,r,k,A,p,p
sponsoring,'spOn-s@-rIN,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,sp,O,n,s,@,=,r,I,N,g
emancipatie,e-mAn-si-'pa-tsi,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,e,=,m,A,n,s,i,=,p,a,=,ts,i,=,e
assortiment,A-sOr-ti-'mEnt,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,A,=,s,O,r,t,i,=,m,E,nt,t
shag,'SEk,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,S,E,k,g
cheque,'SEk,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,S,E,k,e
stilstand,'stIl-stAnt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,st,I,l,st,A,nt,d
nederzetting,'ne-d@r-zE-tIN,-,-,-,-,-,+,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,n,e,=,d,@,r,z,E,=,t,I,N,g
ondergrond,'On-d@r-GrOnt,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,O,n,d,@,r,Gr,O,nt,d
puberteit,py-b@r-'tKt,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,p,y,=,b,@,r,t,K,t,t
onderhandeling,On-d@r-'hAn-d@-lIN,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,O,n,d,@,r,h,A,n,d,@,=,l,I,N,g
bacterie,bAk-'te-ri,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,b,A,k,t,e,=,r,i,=,e
schepping,'sxE-pIN,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,sx,E,=,p,I,N,g
aanklacht,'aN-klAxt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,a,N,kl,A,xt,t
lever,'le-v@r,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,l,e,=,v,@,r,r
vloek,'vluk,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,vl,u,k,k
consequentie,kOn-s@-'kwEn-si,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,k,O,n,s,@,=,kw,E,n,s,i,=,e
ordening,'Or-d@-nIN,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,O,r,d,@,=,n,I,N,g
vluchteling,'vl}x-t@-lIN,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,vl,},x,t,@,=,l,I,N,g
potlood,'pOt-lot,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,p,O,t,l,o,t,d
parcours,pAr-'kur,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,p,A,r,k,u,r,s
biefstuk,'bif-st}k,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,b,i,f,st,},k,k
zoen,'zun,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,z,u,n,n
snoep,'snup,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,sn,u,p,p
tabak,ta-'bAk,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,t,a,=,b,A,k,k
kapitaal,kA-pi-'tal,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,k,A,=,p,i,=,t,a,l,l
misdrijf,'mIz-drKf,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,m,I,z,dr,K,f,f
misdrijf,mIz-'drKf,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,m,I,z,dr,K,f,f
werkgroep,'wErk-xrup,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,w,E,rk,xr,u,p,p
parochie,pa-'rO-xi,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,p,a,=,r,O,=,x,i,=,e
herdenking,hEr-'dEN-kIN,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,h,E,r,d,E,N,k,I,N,g
waarneming,'war-ne-mIN,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,w,a,r,n,e,=,m,I,N,g
citaat,si-'tat,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,s,i,=,t,a,t,t
doorsnee,'dor-sne,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,d,o,r,sn,e,=,e
hak,'hAk,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,h,A,k,k
rechercheur,re-SEr-'S|r,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,r,e,=,S,E,r,S,|,r,r
varkensvlees,'vAr-k@s-fles,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,v,A,r,k,@,s,fl,e,s,s
interruptie,In-t@-'r}p-si,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,I,n,t,@,=,r,},p,s,i,=,e
prei,'prK,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,pr,K,=,i
rechtshulp,'rExts-h}lp,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,r,E,xts,h,},lp,p
rechtsongelijkheid,'rExts-ON-G@-lKk-hKt,-,-,-,-,+,-,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,r,E,xts,=,O,N,G,@,=,l,K,k,h,K,t,d
buis,'bLs,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,b,L,s,s
kathedraal,kA-te-'dral,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,k,A,=,t,e,=,dr,a,l,l
staatshoofd,'stats-hoft,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,st,a,ts,h,o,ft,d
uiting,'L-tIN,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,L,=,t,I,N,g
wetgever,'wEt-xe-v@r,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,w,E,t,x,e,=,v,@,r,r
correctie,kO-'rEk-si,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,k,O,=,r,E,k,s,i,=,e
diabetes,di-ja-'be-t@s,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,d,i,=,j,a,=,b,e,=,t,@,s,s
binnenland,'bI-n@-lAnt,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,b,I,=,n,@,=,l,A,nt,d
darm,'dArm,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,d,A,rm,m
plas,'plAs,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,pl,A,s,s
achtbaan,'AGd-ban,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,A,Gd,b,a,n,n
wanhoop,'wAn-hop,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,w,A,n,h,o,p,p
diefstal,'dif-stAl,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,d,i,f,st,A,l,l
wiel,'wil,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,w,i,l,l
ernst,'Ernst,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,E,rnst,t
bereidheid,b@-'rKt-hKt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,b,@,=,r,K,t,h,K,t,d
illusie,I-'ly-zi,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,I,=,l,y,=,z,i,=,e
fornuis,fOr-'nLs,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,f,O,r,n,L,s,s
erwtensoep,'Er-t@-sup,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,E,r,t,@,=,s,u,p,p
gedag,x@-'dAx,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,x,@,=,d,A,x,g
maatschappijleer,mat-sxA-'pK-ler,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,m,a,t,sx,A,=,p,K,=,l,e,r,r
grip,'xrIp,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,xr,I,p,p
collectie,kO-'lEk-si,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,k,O,=,l,E,k,s,i,=,e
tegenzin,'te-G@-zIn,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,t,e,=,G,@,=,z,I,n,n
machinist,mA-Si-'nIst,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,m,A,=,S,i,=,n,I,st,t
nieuwjaar,niw-'jar,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,n,i,w,j,a,r,r
eierstok,'K-j@r-stOk,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,K,=,j,@,r,st,O,k,k
etage,e-'ta-Z@,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,e,=,t,a,=,Z,@,=,e
eigenschap,'K-G@-sxAp,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,K,=,G,@,=,sx,A,p,p
koffiezetapparaat,'kO-fi-zEt-A-pa-rat,-,-,-,+,-,-,-,-,-,=,=,=,=,=,=,=,=,=,k,O,=,f,i,=,z,E,t,=,A,=,p,a,=,r,a,t,t
opdrachtgever,'Ob-drAxt-xe-v@r,-,-,-,-,-,+,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,O,b,dr,A,xt,x,e,=,v,@,r,r
narcose,nAr-'ko-z@,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,n,A,r,k,o,=,z,@,=,e
gein,'xKn,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,x,K,n,n
kaars,'kars,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,k,a,rs,s
politiebureau,po-'li-tsi-by-ro,-,-,-,-,-,+,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,p,o,=,l,i,=,ts,i,=,b,y,=,r,o,=,u
viool,vi-'jol,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,v,i,=,j,o,l,l
politieman,po-'li-tsi-mAn,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,p,o,=,l,i,=,ts,i,=,m,A,n,n
moraal,mo-'ral,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,m,o,=,r,a,l,l
renner,'rE-n@r,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,r,E,=,n,@,r,r
dekbed,'dEg-bEt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,d,E,g,b,E,t,d
weekblad,'weg-blAt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,w,e,g,bl,A,t,d
sensatie,sEn-'za-tsi,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,s,E,n,z,a,=,ts,i,=,e
racefiets,'res-fits,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,r,e,s,f,i,ts,s
hogeschool,ho-G@-'sxol,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,h,o,=,G,@,=,sx,o,l,l
vrijmarkt,'vrK-mArkt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,vr,K,=,m,A,rkt,t
gelijkheid,x@-'lKk-hKt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,x,@,=,l,K,k,h,K,t,d
schaar,'sxar,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,sx,a,r,r
oppositie,O-po-'zi-tsi,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,O,=,p,o,=,z,i,=,ts,i,=,e
loods,'lots,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,l,o,ts,s
fietspad,'fits-pAt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,f,i,ts,p,A,t,d
oprit,'Op-rIt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,O,p,r,I,t,t
la,'la,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,l,a,=,a
inkt,'INkt,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,I,Nkt,t
duurzaamheid,'dyr-zam-hKt,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,d,y,r,z,a,m,h,K,t,d
bewolking,b@-'wOl-kIN,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,b,@,=,w,O,l,k,I,N,g
verlenging,v@r-'lE-NIN,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,v,@,r,l,E,=,N,I,N,g
welkom,'wEl-kOm,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,w,E,l,k,O,m,m
begraafplaats,b@-'Graf-plats,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,b,@,=,Gr,a,f,pl,a,ts,s
scheikunde,'sxK-k}n-d@,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,sx,K,=,k,},n,d,@,=,e
hypofyse,hi-po-'fi-z@,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,h,i,=,p,o,=,f,i,=,z,@,=,e
onderdak,'On-d@r-dAk,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,O,n,d,@,r,d,A,k,k
stimulans,'sti-my-lAns,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,st,i,=,m,y,=,l,A,ns,s
vlieger,'vli-G@r,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,vl,i,=,G,@,r,r
revolutie,re-vo-'ly-tsi,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,r,e,=,v,o,=,l,y,=,ts,i,=,e
postzegel,'pOst-se-G@l,-,-,-,-,-,-,+,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,p,O,st,s,e,=,G,@,l,l
bekendheid,b@-'kEnt-hKt,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,b,@,=,k,E,nt,h,K,t,d
hemd,'hEmt,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,h,E,mt,d
capaciteit,kA-pa-si-'tKt,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,k,A,=,p,a,=,s,i,=,t,K,t,t
atletiek,At-l@-'tik,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,A,t,l,@,=,t,i,k,k
snor,'snOr,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,sn,O,r,r
attractie,A-'trAk-si,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,A,=,tr,A,k,s,i,=,e
worm,'wOrm,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,w,O,rm,m
pink,'pINk,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,p,I,Nk,k
hoorspel,'hor-spEl,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,h,o,r,sp,E,l,l
zondags,'zOn-dAxs,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,z,O,n,d,A,xs,s
scholing,'sxo-lIN,-,-,-,-,-,-,-,+,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,sx,o,=,l,I,N,g
dal,'dAl,-,-,-,-,-,-,-,-,+,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,d,A,l,l
deuropening,'d|r-o-p@-nIN,-,-,-,-,-,+,-,-,-,=,=,=,=,=,=,=,=,=,=,=,=,=,=,=,d,|,r,=,o,=,p,@,=,n,I,N,g
